"No.","Time","Source","Destination","Protocol","Length","Time since reference or first frame","Info"
"673","5.129166","2a06:c701:472d:c000:6fff:6e94:31da:5893","2600:9000:2024:a00:e:4185:5680:93a1","TLSv1.2","123","5.129166000","Application Data"
"677","5.129662","2a06:c701:472d:c000:6fff:6e94:31da:5893","2600:9000:2024:a00:e:4185:5680:93a1","TLSv1.2","123","5.129662000","Application Data"
"679","5.132560","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","5.132560000","41846  >  443 [ACK] Seq=263 Ack=2837 Win=493 Len=0 TSval=3686278669 TSecr=439476393"
"711","5.340580","10.0.0.14","206.247.61.33","TLSv1.2","106","5.340580000","Application Data"
"746","5.600009","10.0.0.14","206.247.61.33","TCP","68","5.600009000","48200  >  443 [ACK] Seq=445 Ack=641 Win=501 Len=0 TSval=1279072254 TSecr=3341576883"
"749","5.600077","10.0.0.14","206.247.61.33","TCP","68","5.600077000","48200  >  443 [ACK] Seq=445 Ack=679 Win=501 Len=0 TSval=1279072254 TSecr=3341576892"
"750","5.600211","10.0.0.14","206.247.61.33","TLSv1.2","135","5.600211000","Application Data"
"831","6.396490","10.0.0.14","206.247.61.33","TLSv1.2","106","6.396490000","Application Data"
"849","6.525756","10.0.0.14","206.247.61.33","TCP","68","6.525756000","48214  >  443 [ACK] Seq=144 Ack=137 Win=501 Len=0 TSval=1279073180 TSecr=3341577870"
"850","6.525972","10.0.0.14","206.247.61.33","TLSv1.2","135","6.525972000","Application Data"
"867","6.598055","10.0.0.14","206.247.61.33","TCP","68","6.598055000","48214  >  443 [ACK] Seq=211 Ack=175 Win=501 Len=0 TSval=1279073252 TSecr=3341577891"
"896","6.720136","10.0.0.14","206.247.61.33","TLSv1.2","139","6.720136000","Application Data"
"900","6.745518","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","6.745518000","41846  >  443 [ACK] Seq=263 Ack=2916 Win=493 Len=0 TSval=3686280282 TSecr=439478006"
"914","6.885008","10.0.0.14","206.247.61.33","TLSv1.2","111","6.885008000","Application Data"
"942","7.039316","10.0.0.14","206.247.61.33","TCP","68","7.039316000","48200  >  443 [ACK] Seq=626 Ack=898 Win=501 Len=0 TSval=1279073693 TSecr=3341578385"
"943","7.039416","10.0.0.14","206.247.61.33","TLSv1.2","111","7.039416000","Application Data"
"953","7.119245","10.0.0.14","206.247.61.33","TLSv1.2","794","7.119245000","Application Data"
"954","7.121438","10.0.0.14","206.247.61.33","TLSv1.2","257","7.121438000","Application Data"
"976","7.288592","10.0.0.14","206.247.61.33","TLSv1.2","111","7.288592000","Application Data"
"985","7.338044","10.0.0.14","206.247.61.33","TCP","68","7.338044000","48200  >  443 [ACK] Seq=1627 Ack=1000 Win=501 Len=0 TSval=1279073992 TSecr=3341578645"
"1053","7.799072","10.0.0.14","13.226.2.61","TCP","76","7.799072000","40916  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=257512187 TSecr=0 WS=128"
"1057","7.814520","10.0.0.14","13.226.2.61","TCP","68","7.814520000","40916  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=257512202 TSecr=129825321"
"1058","7.815180","10.0.0.14","13.226.2.61","TLSv1.3","585","7.815180000","Client Hello"
"1063","7.834602","10.0.0.14","13.226.2.61","TCP","68","7.834602000","40916  >  443 [ACK] Seq=518 Ack=235 Win=64128 Len=0 TSval=257512222 TSecr=129825341"
"1064","7.835311","10.0.0.14","13.226.2.61","TLSv1.3","132","7.835311000","Change Cipher Spec, Application Data"
"1065","7.835629","10.0.0.14","13.226.2.61","TLSv1.3","166","7.835629000","Application Data"
"1066","7.838605","10.0.0.14","13.226.2.61","TLSv1.3","967","7.838605000","Application Data"
"1076","7.854401","10.0.0.14","13.226.2.61","TCP","68","7.854401000","40916  >  443 [ACK] Seq=1579 Ack=474 Win=64128 Len=0 TSval=257512242 TSecr=129825360"
"1077","7.854557","10.0.0.14","13.226.2.61","TLSv1.3","99","7.854557000","Application Data"
"1081","7.857487","10.0.0.14","13.226.2.61","TLSv1.3","103","7.857487000","Application Data"
"1153","8.439500","10.0.0.14","104.121.10.34","TLSv1.2","713","8.439500000","Application Data"
"1187","8.700118","10.0.0.14","104.121.10.34","TCP","68","8.700118000","40162  >  443 [ACK] Seq=646 Ack=1735 Win=501 Len=0 TSval=3060878858 TSecr=1792860486"
"1188","8.705231","10.0.0.14","104.121.10.34","TLSv1.2","735","8.705231000","Application Data"
"1201","8.792183","10.0.0.14","206.247.61.33","TCP","68","8.792183000","48200  >  443 [ACK] Seq=1627 Ack=1072 Win=501 Len=0 TSval=1279075446 TSecr=3341580139"
"1202","8.792414","10.0.0.14","206.247.61.33","TLSv1.2","111","8.792414000","Application Data"
"1226","8.970841","10.0.0.14","104.121.10.34","TCP","68","8.970841000","40162  >  443 [ACK] Seq=1313 Ack=3651 Win=501 Len=0 TSval=3060879129 TSecr=1792860757"
"1228","8.975076","10.0.0.14","104.121.10.34","TCP","68","8.975076000","40162  >  443 [ACK] Seq=1313 Ack=6449 Win=501 Len=0 TSval=3060879133 TSecr=1792860758"
"1230","8.976767","10.0.0.14","104.121.10.34","TCP","68","8.976767000","40162  >  443 [ACK] Seq=1313 Ack=9247 Win=501 Len=0 TSval=3060879135 TSecr=1792860762"
"1232","8.979428","10.0.0.14","104.121.10.34","TCP","68","8.979428000","40162  >  443 [ACK] Seq=1313 Ack=12045 Win=501 Len=0 TSval=3060879137 TSecr=1792860766"
"1241","9.026065","10.0.0.14","104.121.10.34","TCP","68","9.026065000","40162  >  443 [ACK] Seq=1313 Ack=13189 Win=501 Len=0 TSval=3060879184 TSecr=1792860770"
"1244","9.042816","10.0.0.14","206.247.61.33","TLSv1.2","111","9.042816000","Application Data"
"1253","9.096111","10.0.0.14","206.247.61.33","TLSv1.2","106","9.096111000","Application Data"
"1278","9.282379","10.0.0.14","206.247.61.33","TCP","68","9.282379000","48200  >  443 [ACK] Seq=1751 Ack=1231 Win=501 Len=0 TSval=1279075936 TSecr=3341580597"
"1279","9.282540","10.0.0.14","206.247.61.33","TLSv1.2","135","9.282540000","Application Data"
"1310","9.506789","10.0.0.14","140.82.114.26","TLSv1.2","97","9.506789000","Application Data"
"1312","9.515552","2a06:c701:472d:c000:6fff:6e94:31da:5893","2407:30c0:182::aa72:3404","TCP","88","9.515552000","[TCP Previous segment not captured] 45500  >  443 [ACK] Seq=2 Ack=1 Win=501 Len=0 TSval=217227047 TSecr=2075018693"
"1316","9.542303","10.0.0.14","206.247.61.33","TLSv1.2","111","9.542303000","Application Data"
"1394","10.146009","10.0.0.14","206.247.61.33","TLSv1.2","106","10.146009000","Application Data"
"1410","10.271128","10.0.0.14","206.247.61.33","TCP","68","10.271128000","48214  >  443 [ACK] Seq=249 Ack=224 Win=501 Len=0 TSval=1279076925 TSecr=3341581617"
"1411","10.271317","10.0.0.14","206.247.61.33","TLSv1.2","135","10.271317000","Application Data"
"1418","10.342076","10.0.0.14","206.247.61.33","TCP","68","10.342076000","48214  >  443 [ACK] Seq=316 Ack=262 Win=501 Len=0 TSval=1279076996 TSecr=3341581641"
"1438","10.496828","10.0.0.14","206.247.61.33","TLSv1.2","237","10.496828000","Application Data"
"1450","10.589175","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","10.589175000","41846  >  443 [ACK] Seq=263 Ack=2993 Win=493 Len=0 TSval=3686284126 TSecr=439481848"
"1467","10.710065","10.0.0.14","206.247.61.33","TCP","68","10.710065000","48200  >  443 [ACK] Seq=2030 Ack=1346 Win=501 Len=0 TSval=1279077364 TSecr=3341582001"
"1495","11.038899","10.0.0.14","206.247.61.33","TCP","68","11.038899000","48200  >  443 [ACK] Seq=2030 Ack=1418 Win=501 Len=0 TSval=1279077693 TSecr=3341582384"
"1497","11.058570","10.0.0.14","206.247.61.33","TLSv1.2","111","11.058570000","Application Data"
"1636","12.873400","10.0.0.14","206.247.61.33","TLSv1.2","106","12.873400000","Application Data"
"1641","12.910058","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:809::200e","TCP","88","12.910058000","50790  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=531331939 TSecr=2567270185"
"1642","12.914019","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4025:402::bc","TCP","88","12.914019000","33154  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3190974169 TSecr=2727965753"
"1644","12.914137","2a06:c701:472d:c000:6fff:6e94:31da:5893","2407:30c0:182::aa72:3406","TCP","88","12.914137000","[TCP ACKed unseen segment] 57144  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=1675755883 TSecr=4056673719"
"1660","13.029362","10.0.0.14","206.247.61.33","TCP","68","13.029362000","48200  >  443 [ACK] Seq=2111 Ack=1505 Win=501 Len=0 TSval=1279079683 TSecr=3341584374"
"1661","13.029491","10.0.0.14","206.247.61.33","TLSv1.2","135","13.029491000","Application Data"
"1665","13.082138","10.0.0.14","206.247.61.33","TCP","68","13.082138000","48200  >  443 [ACK] Seq=2178 Ack=1577 Win=501 Len=0 TSval=1279079736 TSecr=3341584387"
"1667","13.082496","10.0.0.14","206.247.61.33","TLSv1.2","111","13.082496000","Application Data"
"1742","13.865823","10.0.0.14","206.247.61.33","TLSv1.2","106","13.865823000","Application Data"
"1755","14.014827","10.0.0.14","206.247.61.33","TCP","68","14.014827000","48214  >  443 [ACK] Seq=354 Ack=300 Win=501 Len=0 TSval=1279080669 TSecr=3341585360"
"1758","14.020857","10.0.0.14","206.247.61.33","TCP","68","14.020857000","48214  >  443 [ACK] Seq=354 Ack=349 Win=501 Len=0 TSval=1279080675 TSecr=3341585366"
"1759","14.021085","10.0.0.14","206.247.61.33","TLSv1.2","135","14.021085000","Application Data"
"1804","14.569828","10.0.0.14","206.247.61.33","TLSv1.2","476","14.569828000","Application Data"
"1818","14.725850","10.0.0.14","206.247.61.33","TCP","68","14.725850000","48200  >  443 [ACK] Seq=2629 Ack=1620 Win=501 Len=0 TSval=1279081380 TSecr=3341586072"
"1824","14.781975","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","159","14.781975000","Application Data"
"1839","14.962021","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","14.962021000","54798  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3686288499 TSecr=3556357524"
"1896","15.520998","10.0.0.14","206.247.61.33","TLSv1.2","265","15.520998000","Application Data"
"1900","15.546062","10.0.0.14","206.247.61.33","TCP","68","15.546062000","48200  >  443 [ACK] Seq=2826 Ack=1692 Win=501 Len=0 TSval=1279082200 TSecr=3341586893"
"1902","15.546098","10.0.0.14","206.247.61.33","TCP","68","15.546098000","48200  >  443 [ACK] Seq=2826 Ack=1760 Win=501 Len=0 TSval=1279082200 TSecr=3341586893"
"1905","15.576912","10.0.0.14","206.247.61.33","TLSv1.2","111","15.576912000","Application Data"
"1926","15.722050","10.0.0.14","206.247.61.33","TCP","68","15.722050000","48200  >  443 [ACK] Seq=2869 Ack=1803 Win=501 Len=0 TSval=1279082376 TSecr=3341587027"
"2029","16.568808","10.0.0.14","206.247.61.33","TLSv1.2","106","16.568808000","Application Data"
"2052","16.721781","10.0.0.14","206.247.61.33","TCP","68","16.721781000","48200  >  443 [ACK] Seq=2907 Ack=1841 Win=501 Len=0 TSval=1279083376 TSecr=3341588068"
"2059","16.783988","10.0.0.14","206.247.61.33","TCP","68","16.783988000","48200  >  443 [ACK] Seq=2907 Ack=1890 Win=501 Len=0 TSval=1279083438 TSecr=3341588131"
"2060","16.784191","10.0.0.14","206.247.61.33","TLSv1.2","135","16.784191000","Application Data"
"2065","16.818095","10.0.0.14","206.247.61.33","TLSv1.2","111","16.818095000","Application Data"
"2089","17.042945","10.0.0.14","206.247.61.33","TLSv1.2","111","17.042945000","Application Data"
"2117","17.272073","10.0.0.14","206.247.61.33","TLSv1.2","111","17.272073000","Application Data"
"2124","17.324025","10.0.0.14","206.247.61.33","TLSv1.2","111","17.324025000","Application Data"
"2171","17.571615","10.0.0.14","206.247.61.33","TLSv1.2","111","17.571615000","Application Data"
"2178","17.623074","10.0.0.14","206.247.61.33","TLSv1.2","106","17.623074000","Application Data"
"2200","17.772964","10.0.0.14","206.247.61.33","TLSv1.2","135","17.772964000","Application Data"
"2208","17.814097","10.0.0.14","206.247.61.33","TCP","68","17.814097000","48214  >  443 [ACK] Seq=526 Ack=436 Win=501 Len=0 TSval=1279084468 TSecr=3341589118"
"2235","18.034854","2a06:c701:472d:c000:6fff:6e94:31da:5893","2407:30c0:182::aa72:3406","TCP","88","18.034854000","[TCP Dup ACK 315#1] [TCP ACKed unseen segment] 57128  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=1675761004 TSecr=4056555975"
"2318","19.086077","10.0.0.14","206.247.61.33","TCP","68","19.086077000","48200  >  443 [ACK] Seq=3189 Ack=2309 Win=501 Len=0 TSval=1279085740 TSecr=3341590391"
"2320","19.088923","10.0.0.14","206.247.61.33","TLSv1.2","111","19.088923000","Application Data"
"2378","19.519664","10.0.0.14","206.247.61.33","TLSv1.2","139","19.519664000","Application Data"
"2385","19.544192","10.0.0.14","206.247.61.33","TCP","68","19.544192000","48200  >  443 [ACK] Seq=3303 Ack=2381 Win=501 Len=0 TSval=1279086198 TSecr=3341590890"
"2388","19.578306","10.0.0.14","206.247.61.33","TLSv1.2","111","19.578306000","Application Data"
"2404","19.677096","10.0.0.14","206.247.61.33","TCP","68","19.677096000","48200  >  443 [ACK] Seq=3346 Ack=2495 Win=501 Len=0 TSval=1279086331 TSecr=3341591023"
"2405","19.677196","10.0.0.14","206.247.61.33","TLSv1.2","111","19.677196000","Application Data"
"2426","19.830082","10.0.0.14","206.247.61.33","TCP","68","19.830082000","48200  >  443 [ACK] Seq=3389 Ack=2567 Win=501 Len=0 TSval=1279086484 TSecr=3341591136"
"2429","19.842729","10.0.0.14","206.247.61.33","TLSv1.2","111","19.842729000","Application Data"
"2480","20.336708","10.0.0.14","206.247.61.33","TLSv1.2","106","20.336708000","Application Data"
"2502","20.489875","10.0.0.14","206.247.61.33","TCP","68","20.489875000","48200  >  443 [ACK] Seq=3470 Ack=2605 Win=501 Len=0 TSval=1279087144 TSecr=3341591837"
"2505","20.529928","10.0.0.14","206.247.61.33","TCP","68","20.529928000","48200  >  443 [ACK] Seq=3470 Ack=2654 Win=501 Len=0 TSval=1279087184 TSecr=3341591876"
"2506","20.530168","10.0.0.14","206.247.61.33","TLSv1.2","135","20.530168000","Application Data"
"2534","20.869706","10.0.0.14","206.247.61.33","TLSv1.2","798","20.869706000","Application Data"
"2552","21.043213","10.0.0.14","206.247.61.33","TCP","68","21.043213000","48200  >  443 [ACK] Seq=4267 Ack=2769 Win=501 Len=0 TSval=1279087697 TSecr=3341592380"
"2556","21.085101","10.0.0.14","206.247.61.33","TLSv1.2","111","21.085101000","Application Data"
"2595","21.382873","10.0.0.14","206.247.61.33","TLSv1.2","106","21.382873000","Application Data"
"2611","21.546418","10.0.0.14","206.247.61.33","TCP","68","21.546418000","48214  >  443 [ACK] Seq=564 Ack=485 Win=501 Len=0 TSval=1279088200 TSecr=3341592872"
"2612","21.546650","10.0.0.14","206.247.61.33","TLSv1.2","135","21.546650000","Application Data"
"2618","21.598118","10.0.0.14","206.247.61.33","TCP","68","21.598118000","48214  >  443 [ACK] Seq=631 Ack=523 Win=501 Len=0 TSval=1279088252 TSecr=3341592900"
"2733","23.082122","10.0.0.14","206.247.61.33","TCP","68","23.082122000","48200  >  443 [ACK] Seq=4310 Ack=2841 Win=501 Len=0 TSval=1279089736 TSecr=3341594388"
"2736","23.096083","10.0.0.14","206.247.61.33","TLSv1.2","111","23.096083000","Application Data"
"2742","23.150082","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::2003","TCP","88","23.150082000","54488  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=1142473828 TSecr=323254610"
"2821","24.127857","10.0.0.14","206.247.61.33","TLSv1.2","106","24.127857000","Application Data"
"2837","24.281222","10.0.0.14","206.247.61.33","TCP","68","24.281222000","48200  >  443 [ACK] Seq=4391 Ack=2879 Win=501 Len=0 TSval=1279090935 TSecr=3341595628"
"2839","24.281278","10.0.0.14","206.247.61.33","TCP","68","24.281278000","48200  >  443 [ACK] Seq=4391 Ack=2928 Win=501 Len=0 TSval=1279090935 TSecr=3341595628"
"2840","24.281438","10.0.0.14","206.247.61.33","TLSv1.2","135","24.281438000","Application Data"
"2898","24.876018","2a06:c701:472d:c000:6fff:6e94:31da:5893","2407:30c0:182::aa72:3404","TCP","88","24.876018000","[TCP Keep-Alive ACK] 45500  >  443 [ACK] Seq=2 Ack=1 Win=501 Len=0 TSval=217242408 TSecr=2075018693"
"2942","25.146166","10.0.0.14","206.247.61.33","TLSv1.2","106","25.146166000","Application Data"
"2953","25.269205","10.0.0.14","206.247.61.33","TCP","68","25.269205000","48214  >  443 [ACK] Seq=669 Ack=572 Win=501 Len=0 TSval=1279091923 TSecr=3341596614"
"2954","25.269427","10.0.0.14","206.247.61.33","TLSv1.2","135","25.269427000","Application Data"
"2961","25.350130","10.0.0.14","206.247.61.33","TCP","68","25.350130000","48214  >  443 [ACK] Seq=736 Ack=610 Win=501 Len=0 TSval=1279092004 TSecr=3341596641"
"3122","27.366044","10.0.0.14","206.247.61.33","TCP","68","27.366044000","48200  >  443 [ACK] Seq=4458 Ack=2987 Win=501 Len=0 TSval=1279094020 TSecr=3341598662"
"3123","27.377858","10.0.0.14","206.247.61.33","TLSv1.2","111","27.377858000","Application Data"
"3166","27.861620","10.0.0.14","206.247.61.33","TLSv1.2","106","27.861620000","Application Data"
"3180","28.014664","10.0.0.14","206.247.61.33","TCP","68","28.014664000","48200  >  443 [ACK] Seq=4539 Ack=3025 Win=501 Len=0 TSval=1279094669 TSecr=3341599361"
"3185","28.034430","10.0.0.14","206.247.61.33","TCP","68","28.034430000","48200  >  443 [ACK] Seq=4539 Ack=3074 Win=501 Len=0 TSval=1279094688 TSecr=3341599381"
"3186","28.034685","10.0.0.14","206.247.61.33","TLSv1.2","135","28.034685000","Application Data"
"3215","28.273897","2a06:c701:472d:c000:6fff:6e94:31da:5893","2407:30c0:182::aa72:3406","TCP","88","28.273897000","[TCP Dup ACK 1644#1] [TCP ACKed unseen segment] 57144  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=1675771243 TSecr=4056673719"
"3219","28.290622","10.0.0.14","206.247.61.33","TCP","68","28.290622000","48200  >  443 [ACK] Seq=4606 Ack=3214 Win=501 Len=0 TSval=1279094944 TSecr=3341599637"
"3222","28.307398","10.0.0.14","206.247.61.33","TLSv1.2","111","28.307398000","Application Data"
"3287","28.804204","10.0.0.14","206.247.61.33","TLSv1.2","111","28.804204000","Application Data"
"3307","28.906865","10.0.0.14","206.247.61.33","TLSv1.2","106","28.906865000","Application Data"
"3325","29.022736","10.0.0.14","206.247.61.33","TCP","68","29.022736000","48214  >  443 [ACK] Seq=774 Ack=659 Win=501 Len=0 TSval=1279095677 TSecr=3341600365"
"3326","29.022941","10.0.0.14","206.247.61.33","TLSv1.2","135","29.022941000","Application Data"
"3332","29.057097","10.0.0.14","206.247.61.33","TLSv1.2","111","29.057097000","Application Data"
"3342","29.114112","10.0.0.14","206.247.61.33","TCP","68","29.114112000","48214  >  443 [ACK] Seq=841 Ack=697 Win=501 Len=0 TSval=1279095768 TSecr=3341600402"
"3361","29.294100","10.0.0.14","142.251.142.195","TCP","68","29.294100000","59140  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3786698900 TSecr=833662504"
"3385","29.569906","10.0.0.14","206.247.61.33","TLSv1.2","475","29.569906000","Application Data"
"3402","29.770081","10.0.0.14","206.247.61.33","TCP","68","29.770081000","48200  >  443 [ACK] Seq=5142 Ack=3401 Win=501 Len=0 TSval=1279096424 TSecr=3341601075"
"3498","30.796038","10.0.0.14","206.247.61.33","TCP","68","30.796038000","48200  >  443 [ACK] Seq=5142 Ack=3473 Win=501 Len=0 TSval=1279097450 TSecr=3341602143"
"3501","30.817537","10.0.0.14","206.247.61.33","TLSv1.2","111","30.817537000","Application Data"
"3534","31.061079","10.0.0.14","206.247.61.33","TLSv1.2","111","31.061079000","Application Data"
"3587","31.587544","10.0.0.14","206.247.61.33","TLSv1.2","106","31.587544000","Application Data"
"3588","31.587658","10.0.0.14","206.247.61.33","TLSv1.2","111","31.587658000","Application Data"
"3606","31.785905","10.0.0.14","206.247.61.33","TCP","68","31.785905000","48200  >  443 [ACK] Seq=5309 Ack=3700 Win=501 Len=0 TSval=1279098440 TSecr=3341603087"
"3607","31.786158","10.0.0.14","206.247.61.33","TLSv1.2","135","31.786158000","Application Data"
"3646","32.269353","10.0.0.14","206.247.61.33","TLSv1.2","139","32.269353000","Application Data"
"3665","32.427822","10.0.0.14","206.247.61.33","TCP","68","32.427822000","48200  >  443 [ACK] Seq=5447 Ack=3814 Win=501 Len=0 TSval=1279099082 TSecr=3341603774"
"3670","32.502907","10.0.0.14","206.247.61.33","TLSv1.2","111","32.502907000","Application Data"
"3689","32.618498","10.0.0.14","206.247.61.33","TLSv1.2","106","32.618498000","Application Data"
"3706","32.767922","10.0.0.14","206.247.61.33","TCP","68","32.767922000","48214  >  443 [ACK] Seq=879 Ack=735 Win=501 Len=0 TSval=1279099422 TSecr=3341604113"
"3711","32.778160","10.0.0.14","206.247.61.33","TCP","68","32.778160000","48214  >  443 [ACK] Seq=879 Ack=784 Win=501 Len=0 TSval=1279099432 TSecr=3341604124"
"3712","32.778375","10.0.0.14","206.247.61.33","TLSv1.2","135","32.778375000","Application Data"
"3760","33.076011","10.0.0.14","206.247.61.33","TLSv1.2","111","33.076011000","Application Data"
"3814","33.404879","2a06:c701:472d:c000:6fff:6e94:31da:5893","2407:30c0:182::aa72:3406","TCP","88","33.404879000","[TCP Dup ACK 315#2] [TCP ACKed unseen segment] 57128  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=1675776374 TSecr=4056555975"
"3834","33.589053","10.0.0.14","206.247.61.33","TLSv1.2","111","33.589053000","Application Data"
"3866","33.694930","2a06:c701:472d:c000:6fff:6e94:31da:5893","2407:30c0:182::aa72:3404","TLSv1.2","2406","33.694930000","Application Data"
"3867","33.697337","2a06:c701:472d:c000:6fff:6e94:31da:5893","2407:30c0:182::aa72:3404","TLSv1.2","127","33.697337000","Application Data"
"3912","33.762083","2a06:c701:472d:c000:6fff:6e94:31da:5893","2407:30c0:182::aa72:3404","TCP","88","33.762083000","45500  >  443 [ACK] Seq=2359 Ack=40 Win=501 Len=0 TSval=217251294 TSecr=2075047616"
