"No.","Time","Source","Destination","Protocol","Length","Time since reference or first frame","Info"
"3068","18.283280390","192.168.213.150","172.217.22.110","QUIC","1288","18.283280390","Protected Payload (KP0), DCID=edeab8f6255f6e9d"
"3069","18.283323783","192.168.213.150","172.217.22.110","QUIC","1292","18.283323783","Protected Payload (KP0), DCID=edeab8f6255f6e9d"
"3070","18.283338238","192.168.213.150","172.217.22.110","QUIC","196","18.283338238","Protected Payload (KP0), DCID=edeab8f6255f6e9d"
"3080","18.360131746","192.168.213.150","172.217.22.110","QUIC","74","18.360131746","Protected Payload (KP0), DCID=edeab8f6255f6e9d"
"3096","18.536147973","192.168.213.150","172.217.22.110","QUIC","71","18.536147973","Protected Payload (KP0), DCID=edeab8f6255f6e9d"
"3106","18.590357831","192.168.213.150","172.217.22.110","QUIC","75","18.590357831","Protected Payload (KP0), DCID=edeab8f6255f6e9d"
"3110","18.591288948","192.168.213.150","172.217.22.110","QUIC","76","18.591288948","Protected Payload (KP0), DCID=edeab8f6255f6e9d"
"3111","18.591479590","192.168.213.150","172.217.22.110","QUIC","80","18.591479590","Protected Payload (KP0), DCID=edeab8f6255f6e9d"
"3112","18.591544266","192.168.213.150","172.217.22.110","QUIC","74","18.591544266","Protected Payload (KP0), DCID=edeab8f6255f6e9d"
"3324","20.609640914","192.168.213.150","172.217.22.110","QUIC","1288","20.609640914","Protected Payload (KP0), DCID=edeab8f6255f6e9d"
"3325","20.609775892","192.168.213.150","172.217.22.110","QUIC","1292","20.609775892","Protected Payload (KP0), DCID=edeab8f6255f6e9d"
"3326","20.609846354","192.168.213.150","172.217.22.110","QUIC","126","20.609846354","Protected Payload (KP0), DCID=edeab8f6255f6e9d"
"3337","20.687990026","192.168.213.150","172.217.22.110","QUIC","74","20.687990026","Protected Payload (KP0), DCID=edeab8f6255f6e9d"
"3355","20.863888063","192.168.213.150","172.217.22.110","QUIC","71","20.863888063","Protected Payload (KP0), DCID=edeab8f6255f6e9d"
"3361","20.910055642","192.168.213.150","172.217.22.110","QUIC","77","20.910055642","Protected Payload (KP0), DCID=edeab8f6255f6e9d"
"3363","20.915663487","192.168.213.150","172.217.22.110","QUIC","73","20.915663487","Protected Payload (KP0), DCID=edeab8f6255f6e9d"
"3790","24.816620203","192.168.213.150","212.199.140.162","QUIC","297","24.816620203","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3801","24.849425551","192.168.213.150","212.199.140.162","QUIC","80","24.849425551","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3802","24.849562911","192.168.213.150","212.199.140.162","QUIC","78","24.849562911","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3803","24.849626607","192.168.213.150","212.199.140.162","QUIC","76","24.849626607","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3814","24.853846992","192.168.213.150","212.199.140.162","QUIC","76","24.853846992","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3827","24.854953533","192.168.213.150","212.199.140.162","QUIC","78","24.854953533","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3828","24.855011123","192.168.213.150","212.199.140.162","QUIC","76","24.855011123","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3829","24.855076167","192.168.213.150","212.199.140.162","QUIC","78","24.855076167","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3830","24.855120305","192.168.213.150","212.199.140.162","QUIC","76","24.855120305","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3831","24.855160413","192.168.213.150","212.199.140.162","QUIC","78","24.855160413","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3832","24.855203197","192.168.213.150","212.199.140.162","QUIC","76","24.855203197","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3840","24.863687815","192.168.213.150","212.199.140.162","QUIC","77","24.863687815","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3854","24.864452096","192.168.213.150","212.199.140.162","QUIC","78","24.864452096","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3855","24.864511187","192.168.213.150","212.199.140.162","QUIC","76","24.864511187","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3856","24.864595252","192.168.213.150","212.199.140.162","QUIC","78","24.864595252","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3870","24.867302685","192.168.213.150","212.199.140.162","QUIC","77","24.867302685","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3871","24.867448055","192.168.213.150","212.199.140.162","QUIC","78","24.867448055","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3872","24.867527923","192.168.213.150","212.199.140.162","QUIC","76","24.867527923","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3873","24.867631623","192.168.213.150","212.199.140.162","QUIC","78","24.867631623","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3874","24.867713767","192.168.213.150","212.199.140.162","QUIC","76","24.867713767","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3875","24.867869683","192.168.213.150","212.199.140.162","QUIC","78","24.867869683","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3876","24.867938518","192.168.213.150","212.199.140.162","QUIC","83","24.867938518","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3890","24.869314153","192.168.213.150","212.199.140.162","QUIC","77","24.869314153","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3891","24.869392629","192.168.213.150","212.199.140.162","QUIC","78","24.869392629","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3892","24.869448561","192.168.213.150","212.199.140.162","QUIC","76","24.869448561","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3895","24.869741760","192.168.213.150","212.199.140.162","QUIC","77","24.869741760","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3896","24.869799935","192.168.213.150","212.199.140.162","QUIC","79","24.869799935","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3897","24.869854566","192.168.213.150","212.199.140.162","QUIC","79","24.869854566","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3911","24.873283284","192.168.213.150","212.199.140.162","QUIC","80","24.873283284","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3912","24.873394008","192.168.213.150","212.199.140.162","QUIC","78","24.873394008","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3913","24.873669034","192.168.213.150","212.199.140.162","QUIC","77","24.873669034","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3928","24.875368836","192.168.213.150","212.199.140.162","QUIC","77","24.875368836","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3930","24.875498851","192.168.213.150","212.199.140.162","QUIC","79","24.875498851","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3931","24.875582807","192.168.213.150","212.199.140.162","QUIC","77","24.875582807","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3934","24.887824144","192.168.213.150","212.199.140.162","QUIC","78","24.887824144","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3942","24.932120794","192.168.213.150","212.199.140.162","QUIC","79","24.932120794","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3960","24.948791632","192.168.213.150","212.199.140.162","QUIC","80","24.948791632","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3961","24.948945704","192.168.213.150","212.199.140.162","QUIC","78","24.948945704","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3962","24.949398624","192.168.213.150","212.199.140.162","QUIC","77","24.949398624","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3970","24.950198480","192.168.213.150","212.199.140.162","QUIC","77","24.950198480","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3975","24.958528478","192.168.213.150","212.199.140.162","QUIC","79","24.958528478","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3976","24.958744086","192.168.213.150","212.199.140.162","QUIC","82","24.958744086","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3978","24.961358890","192.168.213.150","212.199.140.162","QUIC","79","24.961358890","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3983","24.964990986","192.168.213.150","212.199.140.162","QUIC","80","24.964990986","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3984","24.965178692","192.168.213.150","212.199.140.162","QUIC","78","24.965178692","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"3985","24.976126017","192.168.213.150","212.199.140.162","QUIC","78","24.976126017","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4000","24.993058379","192.168.213.150","212.199.140.162","QUIC","77","24.993058379","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4017","24.995420739","192.168.213.150","212.199.140.162","QUIC","77","24.995420739","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4018","24.995590853","192.168.213.150","212.199.140.162","QUIC","79","24.995590853","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4019","24.995719459","192.168.213.150","212.199.140.162","QUIC","77","24.995719459","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4020","24.995907137","192.168.213.150","212.199.140.162","QUIC","79","24.995907137","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4021","24.995979447","192.168.213.150","212.199.140.162","QUIC","79","24.995979447","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4022","24.996054266","192.168.213.150","212.199.140.162","QUIC","77","24.996054266","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4038","25.001608942","192.168.213.150","212.199.140.162","QUIC","77","25.001608942","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4054","25.025695880","192.168.213.150","212.199.140.162","QUIC","77","25.025695880","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4062","25.036314177","192.168.213.150","212.199.140.162","QUIC","77","25.036314177","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4064","25.048504914","192.168.213.150","212.199.140.162","QUIC","78","25.048504914","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4081","25.053438557","192.168.213.150","212.199.140.162","QUIC","79","25.053438557","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4082","25.053597432","192.168.213.150","212.199.140.162","QUIC","79","25.053597432","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4083","25.053722136","192.168.213.150","212.199.140.162","QUIC","77","25.053722136","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4084","25.053821305","192.168.213.150","212.199.140.162","QUIC","79","25.053821305","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4085","25.053934048","192.168.213.150","212.199.140.162","QUIC","84","25.053934048","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4086","25.054070077","192.168.213.150","212.199.140.162","QUIC","77","25.054070077","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4103","25.055416727","192.168.213.150","212.199.140.162","QUIC","77","25.055416727","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4104","25.055868756","192.168.213.150","212.199.140.162","QUIC","79","25.055868756","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4105","25.055994501","192.168.213.150","212.199.140.162","QUIC","77","25.055994501","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4119","25.059723492","192.168.213.150","212.199.140.162","QUIC","77","25.059723492","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4135","25.061356550","192.168.213.150","212.199.140.162","QUIC","77","25.061356550","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4136","25.061530081","192.168.213.150","212.199.140.162","QUIC","79","25.061530081","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4137","25.061698302","192.168.213.150","212.199.140.162","QUIC","79","25.061698302","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4138","25.061841376","192.168.213.150","212.199.140.162","QUIC","77","25.061841376","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4140","25.071946764","192.168.213.150","212.199.140.162","QUIC","78","25.071946764","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4155","25.092007459","192.168.213.150","212.199.140.162","QUIC","77","25.092007459","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4156","25.092209186","192.168.213.150","212.199.140.162","QUIC","79","25.092209186","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4157","25.092308413","192.168.213.150","212.199.140.162","QUIC","77","25.092308413","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4164","25.096069204","192.168.213.150","212.199.140.162","QUIC","79","25.096069204","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4179","25.114408650","192.168.213.150","212.199.140.162","QUIC","78","25.114408650","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4180","25.114761136","192.168.213.150","212.199.140.162","QUIC","79","25.114761136","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4181","25.114968679","192.168.213.150","212.199.140.162","QUIC","76","25.114968679","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4189","25.127974833","192.168.213.150","212.199.140.162","QUIC","77","25.127974833","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4209","25.163586570","192.168.213.150","212.199.140.162","QUIC","78","25.163586570","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4210","25.163729701","192.168.213.150","212.199.140.162","QUIC","83","25.163729701","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4211","25.163873602","192.168.213.150","212.199.140.162","QUIC","76","25.163873602","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4212","25.163996800","192.168.213.150","212.199.140.162","QUIC","78","25.163996800","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4213","25.164124826","192.168.213.150","212.199.140.162","QUIC","78","25.164124826","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4214","25.164262366","192.168.213.150","212.199.140.162","QUIC","76","25.164262366","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4215","25.164419746","192.168.213.150","212.199.140.162","QUIC","78","25.164419746","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4216","25.164567612","192.168.213.150","212.199.140.162","QUIC","76","25.164567612","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4233","25.165665843","192.168.213.150","212.199.140.162","QUIC","76","25.165665843","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4234","25.165922709","192.168.213.150","212.199.140.162","QUIC","79","25.165922709","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4235","25.165998738","192.168.213.150","212.199.140.162","QUIC","79","25.165998738","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4249","25.171323020","192.168.213.150","212.199.140.162","QUIC","78","25.171323020","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4250","25.171509826","192.168.213.150","212.199.140.162","QUIC","79","25.171509826","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4251","25.171646497","192.168.213.150","212.199.140.162","QUIC","77","25.171646497","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4252","25.172062516","192.168.213.150","212.199.140.162","QUIC","79","25.172062516","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4253","25.172147242","192.168.213.150","212.199.140.162","QUIC","77","25.172147242","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4254","25.172217525","192.168.213.150","212.199.140.162","QUIC","79","25.172217525","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4255","25.172343133","192.168.213.150","212.199.140.162","QUIC","79","25.172343133","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4265","25.172952204","192.168.213.150","212.199.140.162","QUIC","78","25.172952204","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4267","25.183990841","192.168.213.150","212.199.140.162","QUIC","78","25.183990841","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4281","25.193677750","192.168.213.150","212.199.140.162","QUIC","79","25.193677750","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4282","25.194193941","192.168.213.150","212.199.140.162","QUIC","85","25.194193941","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4283","25.194292601","192.168.213.150","212.199.140.162","QUIC","78","25.194292601","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4284","25.194408075","192.168.213.150","212.199.140.162","QUIC","79","25.194408075","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4285","25.194494538","192.168.213.150","212.199.140.162","QUIC","79","25.194494538","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4286","25.194594029","192.168.213.150","212.199.140.162","QUIC","79","25.194594029","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4287","25.194683033","192.168.213.150","212.199.140.162","QUIC","77","25.194683033","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4288","25.194798621","192.168.213.150","212.199.140.162","QUIC","79","25.194798621","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4289","25.194920941","192.168.213.150","212.199.140.162","QUIC","77","25.194920941","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4306","25.195895566","192.168.213.150","212.199.140.162","QUIC","79","25.195895566","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4307","25.196040455","192.168.213.150","212.199.140.162","QUIC","77","25.196040455","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4308","25.196340734","192.168.213.150","212.199.140.162","QUIC","79","25.196340734","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4309","25.196481776","192.168.213.150","212.199.140.162","QUIC","77","25.196481776","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4323","25.199899803","192.168.213.150","212.199.140.162","QUIC","77","25.199899803","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4324","25.200190492","192.168.213.150","212.199.140.162","QUIC","79","25.200190492","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4325","25.200338683","192.168.213.150","212.199.140.162","QUIC","77","25.200338683","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4326","25.200535308","192.168.213.150","212.199.140.162","QUIC","79","25.200535308","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4327","25.200663979","192.168.213.150","212.199.140.162","QUIC","77","25.200663979","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4340","25.201427825","192.168.213.150","212.199.140.162","QUIC","79","25.201427825","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4341","25.201570505","192.168.213.150","212.199.140.162","QUIC","77","25.201570505","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4344","25.204663183","192.168.213.150","212.199.140.162","QUIC","79","25.204663183","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4353","25.220730557","192.168.213.150","212.199.140.162","QUIC","85","25.220730557","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4354","25.220949401","192.168.213.150","212.199.140.162","QUIC","80","25.220949401","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4356","25.221042986","192.168.213.150","212.199.140.162","QUIC","78","25.221042986","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4357","25.221259006","192.168.213.150","212.199.140.162","QUIC","79","25.221259006","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4358","25.221344177","192.168.213.150","212.199.140.162","QUIC","77","25.221344177","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4366","25.229371036","192.168.213.150","212.199.140.162","QUIC","77","25.229371036","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4372","25.231893980","192.168.213.150","212.199.140.162","QUIC","79","25.231893980","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4373","25.232008806","192.168.213.150","212.199.140.162","QUIC","77","25.232008806","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4382","25.235366625","192.168.213.150","212.199.140.162","QUIC","79","25.235366625","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4383","25.235478914","192.168.213.150","212.199.140.162","QUIC","77","25.235478914","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4393","25.240227607","192.168.213.150","212.199.140.162","QUIC","79","25.240227607","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4394","25.240381255","192.168.213.150","212.199.140.162","QUIC","77","25.240381255","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4396","25.256323271","192.168.213.150","212.199.140.162","QUIC","78","25.256323271","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4401","25.272646871","192.168.213.150","212.199.140.162","QUIC","78","25.272646871","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4408","25.311963497","192.168.213.150","212.199.140.162","QUIC","78","25.311963497","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4411","25.320241655","192.168.213.150","212.199.140.162","QUIC","79","25.320241655","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4412","25.320386256","192.168.213.150","212.199.140.162","QUIC","77","25.320386256","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4420","25.336041275","192.168.213.150","212.199.140.162","QUIC","78","25.336041275","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4426","25.350401691","192.168.213.150","212.199.140.162","QUIC","79","25.350401691","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4430","25.353614049","192.168.213.150","212.199.140.162","QUIC","78","25.353614049","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4434","25.361880519","192.168.213.150","212.199.140.162","QUIC","82","25.361880519","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4436","25.376749559","192.168.213.150","212.199.140.162","QUIC","79","25.376749559","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4442","25.394471409","192.168.213.150","212.199.140.162","QUIC","78","25.394471409","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4443","25.394612544","192.168.213.150","212.199.140.162","QUIC","80","25.394612544","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4448","25.425509192","192.168.213.150","212.199.140.162","QUIC","79","25.425509192","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4483","25.523617191","192.168.213.150","212.199.140.162","QUIC","302","25.523617191","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4501","25.579957502","192.168.213.150","212.199.140.162","QUIC","80","25.579957502","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4502","25.580490305","192.168.213.150","212.199.140.162","QUIC","76","25.580490305","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4553","25.984138576","192.168.213.150","212.199.140.162","QUIC","301","25.984138576","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4572","26.030698723","192.168.213.150","212.199.140.162","QUIC","80","26.030698723","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4573","26.030786213","192.168.213.150","212.199.140.162","QUIC","78","26.030786213","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4574","26.030820426","192.168.213.150","212.199.140.162","QUIC","78","26.030820426","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4575","26.030854058","192.168.213.150","212.199.140.162","QUIC","76","26.030854058","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4576","26.030956141","192.168.213.150","212.199.140.162","QUIC","78","26.030956141","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4577","26.030984892","192.168.213.150","212.199.140.162","QUIC","76","26.030984892","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4591","26.033338910","192.168.213.150","212.199.140.162","QUIC","76","26.033338910","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4601","26.035711247","192.168.213.150","212.199.140.162","QUIC","78","26.035711247","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4602","26.035755060","192.168.213.150","212.199.140.162","QUIC","76","26.035755060","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4603","26.035796677","192.168.213.150","212.199.140.162","QUIC","78","26.035796677","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4604","26.035820393","192.168.213.150","212.199.140.162","QUIC","78","26.035820393","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4605","26.035842288","192.168.213.150","212.199.140.162","QUIC","76","26.035842288","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4606","26.035863834","192.168.213.150","212.199.140.162","QUIC","78","26.035863834","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4607","26.035887019","192.168.213.150","212.199.140.162","QUIC","76","26.035887019","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4623","26.042298706","192.168.213.150","212.199.140.162","QUIC","78","26.042298706","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4624","26.042335968","192.168.213.150","212.199.140.162","QUIC","76","26.042335968","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4638","26.044286352","192.168.213.150","212.199.140.162","QUIC","76","26.044286352","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4639","26.044335423","192.168.213.150","212.199.140.162","QUIC","78","26.044335423","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4640","26.044361035","192.168.213.150","212.199.140.162","QUIC","78","26.044361035","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4641","26.044384327","192.168.213.150","212.199.140.162","QUIC","76","26.044384327","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4642","26.044431347","192.168.213.150","212.199.140.162","QUIC","83","26.044431347","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4643","26.044458722","192.168.213.150","212.199.140.162","QUIC","78","26.044458722","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4644","26.044482301","192.168.213.150","212.199.140.162","QUIC","76","26.044482301","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4655","26.046870320","192.168.213.150","212.199.140.162","QUIC","79","26.046870320","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4656","26.046933733","192.168.213.150","212.199.140.162","QUIC","77","26.046933733","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4657","26.056488227","192.168.213.150","212.199.140.162","QUIC","78","26.056488227","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4662","26.071283889","192.168.213.150","212.199.140.162","QUIC","77","26.071283889","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4673","26.088086489","192.168.213.150","212.199.140.162","QUIC","78","26.088086489","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4689","26.125654058","192.168.213.150","212.199.140.162","QUIC","77","26.125654058","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4691","26.131282339","192.168.213.150","212.199.140.162","QUIC","79","26.131282339","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4695","26.138181531","192.168.213.150","212.199.140.162","QUIC","79","26.138181531","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4696","26.138249846","192.168.213.150","212.199.140.162","QUIC","77","26.138249846","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4707","26.139800300","192.168.213.150","212.199.140.162","QUIC","79","26.139800300","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4708","26.139867128","192.168.213.150","212.199.140.162","QUIC","77","26.139867128","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4714","26.148702205","192.168.213.150","212.199.140.162","QUIC","77","26.148702205","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4715","26.148779285","192.168.213.150","212.199.140.162","QUIC","79","26.148779285","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4716","26.148830684","192.168.213.150","212.199.140.162","QUIC","77","26.148830684","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4735","26.162538244","192.168.213.150","212.199.140.162","QUIC","77","26.162538244","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4736","26.162753964","192.168.213.150","212.199.140.162","QUIC","79","26.162753964","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4737","26.162857736","192.168.213.150","212.199.140.162","QUIC","77","26.162857736","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4738","26.163128018","192.168.213.150","212.199.140.162","QUIC","84","26.163128018","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4739","26.163222589","192.168.213.150","212.199.140.162","QUIC","79","26.163222589","Protected Payload (KP0), DCID=8c81000e2ce8948f"
